enst_id	pli	mis_z
ENST00000003084	2.1735e-58	-3.1397e+00
ENST00000003084	2.1735e-58	-3.1397e+00
ENST00000003084	2.1735e-58	-3.1397e+00
ENST00000003084	2.1735e-58	-3.1397e+00
ENST00000003084	2.1735e-58	-3.1397e+00
ENST00000003084	2.1735e-58	-3.1397e+00
ENST00000003084	2.1735e-58	-3.1397e+00
ENST00000003084	2.1735e-58	-3.1397e+00
ENST00000003084	2.1735e-58	-3.1397e+00
ENST00000003084	2.1735e-58	-3.1397e+00
ENST00000003084	2.1735e-58	-3.1397e+00
ENST00000003084	2.1735e-58	-3.1397e+00
ENST00000309311	9.9995e-01	4.8778e+00
ENST00000218758	7.8651e-02	2.2515e+00
ENST00000218758	7.8651e-02	2.2515e+00
ENST00000355899	9.8844e-01	3.9797e+00
ENST00000557943	2.9217e-03	2.6616e+00
ENST00000392201	1.2065e-01	1.3425e+00
ENST00000023897	9.1489e-01	3.6547e+00
ENST00000023897	9.1489e-01	3.6547e+00
ENST00000023897	9.1489e-01	3.6547e+00
ENST00000023897	9.1489e-01	3.6547e+00
ENST00000023897	9.1489e-01	3.6547e+00
ENST00000023897	9.1489e-01	3.6547e+00
ENST00000023897	9.1489e-01	3.6547e+00
ENST00000023897	9.1489e-01	3.6547e+00
ENST00000023897	9.1489e-01	3.6547e+00
ENST00000023897	9.1489e-01	3.6547e+00
ENST00000023897	9.1489e-01	3.6547e+00
ENST00000023897	9.1489e-01	3.6547e+00
ENST00000023897	9.1489e-01	3.6547e+00
ENST00000023897	9.1489e-01	3.6547e+00
ENST00000023897	9.1489e-01	3.6547e+00
ENST00000023897	9.1489e-01	3.6547e+00
ENST00000023897	9.1489e-01	3.6547e+00
ENST00000023897	9.1489e-01	3.6547e+00
ENST00000023897	9.1489e-01	3.6547e+00
ENST00000023897	9.1489e-01	3.6547e+00
ENST00000023897	9.1489e-01	3.6547e+00
ENST00000023897	9.1489e-01	3.6547e+00
ENST00000023897	9.1489e-01	3.6547e+00
ENST00000264161	8.5360e-06	2.9577e+00
ENST00000264161	8.5360e-06	2.9577e+00
ENST00000264161	8.5360e-06	2.9577e+00
ENST00000264161	8.5360e-06	2.9577e+00
ENST00000264161	8.5360e-06	2.9577e+00
ENST00000228476	6.2271e-22	-1.1282e+00
ENST00000287022	7.5413e-02	1.6865e+00
ENST00000287022	7.5413e-02	1.6865e+00
ENST00000011292	2.6567e-11	6.0147e-01
ENST00000311223	9.9570e-01	3.7191e+00
ENST00000249071	9.6627e-01	3.0064e+00
ENST00000249071	9.6627e-01	3.0064e+00
ENST00000367739	1.5503e-02	2.4602e+00
ENST00000367739	1.5503e-02	2.4602e+00
ENST00000312293	1.2642e-01	2.4819e+00
ENST00000337385	3.3960e-03	-6.3407e-01
ENST00000337385	3.3960e-03	-6.3407e-01
ENST00000337385	3.3960e-03	-6.3407e-01
ENST00000337385	3.3960e-03	-6.3407e-01
ENST00000337385	3.3960e-03	-6.3407e-01
ENST00000538922	9.0496e-01	4.1922e+00
ENST00000358170	6.6540e-07	2.0849e+00
ENST00000292427	8.2450e-07	-1.5619e+00
ENST00000292427	8.2450e-07	-1.5619e+00
ENST00000292427	8.2450e-07	-1.5619e+00
ENST00000292427	8.2450e-07	-1.5619e+00
ENST00000292427	8.2450e-07	-1.5619e+00
ENST00000292427	8.2450e-07	-1.5619e+00
ENST00000292427	8.2450e-07	-1.5619e+00
ENST00000292427	8.2450e-07	-1.5619e+00
ENST00000292427	8.2450e-07	-1.5619e+00
ENST00000292427	8.2450e-07	-1.5619e+00
ENST00000292427	8.2450e-07	-1.5619e+00
ENST00000292427	8.2450e-07	-1.5619e+00
ENST00000292427	8.2450e-07	-1.5619e+00
ENST00000292427	8.2450e-07	-1.5619e+00
ENST00000292427	8.2450e-07	-1.5619e+00
ENST00000292427	8.2450e-07	-1.5619e+00
ENST00000292427	8.2450e-07	-1.5619e+00
ENST00000292427	8.2450e-07	-1.5619e+00
ENST00000320623	1.1867e-09	1.1349e-01
ENST00000563588	3.8581e-03	2.7632e+00
ENST00000563588	3.8581e-03	2.7632e+00
ENST00000264914	7.0009e-09	1.3345e+00
ENST00000264914	7.0009e-09	1.3345e+00
ENST00000264914	7.0009e-09	1.3345e+00
ENST00000264914	7.0009e-09	1.3345e+00
ENST00000264914	7.0009e-09	1.3345e+00
ENST00000264914	7.0009e-09	1.3345e+00
ENST00000264914	7.0009e-09	1.3345e+00
ENST00000264914	7.0009e-09	1.3345e+00
ENST00000264914	7.0009e-09	1.3345e+00
ENST00000264914	7.0009e-09	1.3345e+00
ENST00000264914	7.0009e-09	1.3345e+00
ENST00000264914	7.0009e-09	1.3345e+00
ENST00000264914	7.0009e-09	1.3345e+00
ENST00000264914	7.0009e-09	1.3345e+00
ENST00000264914	7.0009e-09	1.3345e+00
ENST00000264914	7.0009e-09	1.3345e+00
ENST00000264914	7.0009e-09	1.3345e+00
ENST00000264914	7.0009e-09	1.3345e+00
ENST00000264914	7.0009e-09	1.3345e+00
ENST00000264914	7.0009e-09	1.3345e+00
ENST00000264914	7.0009e-09	1.3345e+00
ENST00000264914	7.0009e-09	1.3345e+00
ENST00000264914	7.0009e-09	1.3345e+00
ENST00000264914	7.0009e-09	1.3345e+00
ENST00000264914	7.0009e-09	1.3345e+00
ENST00000264914	7.0009e-09	1.3345e+00
ENST00000264914	7.0009e-09	1.3345e+00
ENST00000264914	7.0009e-09	1.3345e+00
ENST00000264914	7.0009e-09	1.3345e+00
ENST00000264914	7.0009e-09	1.3345e+00
ENST00000264914	7.0009e-09	1.3345e+00
ENST00000264914	7.0009e-09	1.3345e+00
ENST00000264914	7.0009e-09	1.3345e+00
ENST00000264914	7.0009e-09	1.3345e+00
ENST00000264914	7.0009e-09	1.3345e+00
ENST00000264914	7.0009e-09	1.3345e+00
ENST00000264914	7.0009e-09	1.3345e+00
ENST00000264914	7.0009e-09	1.3345e+00
ENST00000264914	7.0009e-09	1.3345e+00
ENST00000264914	7.0009e-09	1.3345e+00
ENST00000264914	7.0009e-09	1.3345e+00
ENST00000264914	7.0009e-09	1.3345e+00
ENST00000264914	7.0009e-09	1.3345e+00
ENST00000264914	7.0009e-09	1.3345e+00
ENST00000264914	7.0009e-09	1.3345e+00
ENST00000264914	7.0009e-09	1.3345e+00
ENST00000409900	3.0508e-02	3.1128e+00
ENST00000409900	3.0508e-02	3.1128e+00
ENST00000242592	2.8026e-06	1.7355e+00
ENST00000242592	2.8026e-06	1.7355e+00
ENST00000242592	2.8026e-06	1.7355e+00
ENST00000242592	2.8026e-06	1.7355e+00
ENST00000242592	2.8026e-06	1.7355e+00
ENST00000242592	2.8026e-06	1.7355e+00
ENST00000242592	2.8026e-06	1.7355e+00
ENST00000242592	2.8026e-06	1.7355e+00
ENST00000242592	2.8026e-06	1.7355e+00
ENST00000242592	2.8026e-06	1.7355e+00
ENST00000242592	2.8026e-06	1.7355e+00
ENST00000242592	2.8026e-06	1.7355e+00
ENST00000242592	2.8026e-06	1.7355e+00
ENST00000539276	9.9945e-01	5.6228e+00
ENST00000539276	9.9945e-01	5.6228e+00
ENST00000539276	9.9945e-01	5.6228e+00
ENST00000539276	9.9945e-01	5.6228e+00
ENST00000539276	9.9945e-01	5.6228e+00
ENST00000539276	9.9945e-01	5.6228e+00
ENST00000539276	9.9945e-01	5.6228e+00
ENST00000539276	9.9945e-01	5.6228e+00
ENST00000539276	9.9945e-01	5.6228e+00
ENST00000539276	9.9945e-01	5.6228e+00
ENST00000539276	9.9945e-01	5.6228e+00
ENST00000309881	1.0857e-60	-4.2818e+00
ENST00000309881	1.0857e-60	-4.2818e+00
ENST00000303115	3.7630e-07	1.4276e+00
ENST00000303115	3.7630e-07	1.4276e+00
ENST00000303115	3.7630e-07	1.4276e+00
ENST00000303115	3.7630e-07	1.4276e+00
ENST00000342245	3.8932e-10	1.2349e+00
ENST00000342245	3.8932e-10	1.2349e+00
ENST00000342245	3.8932e-10	1.2349e+00
ENST00000342245	3.8932e-10	1.2349e+00
ENST00000342245	3.8932e-10	1.2349e+00
ENST00000342245	3.8932e-10	1.2349e+00
ENST00000342245	3.8932e-10	1.2349e+00
ENST00000342245	3.8932e-10	1.2349e+00
ENST00000342245	3.8932e-10	1.2349e+00
ENST00000342245	3.8932e-10	1.2349e+00
ENST00000342245	3.8932e-10	1.2349e+00
ENST00000342245	3.8932e-10	1.2349e+00
ENST00000342245	3.8932e-10	1.2349e+00
ENST00000342245	3.8932e-10	1.2349e+00
ENST00000342245	3.8932e-10	1.2349e+00
ENST00000342245	3.8932e-10	1.2349e+00
ENST00000342245	3.8932e-10	1.2349e+00
ENST00000342245	3.8932e-10	1.2349e+00
ENST00000342245	3.8932e-10	1.2349e+00
ENST00000342245	3.8932e-10	1.2349e+00
ENST00000342245	3.8932e-10	1.2349e+00
ENST00000342245	3.8932e-10	1.2349e+00
ENST00000342245	3.8932e-10	1.2349e+00
ENST00000342245	3.8932e-10	1.2349e+00
ENST00000342245	3.8932e-10	1.2349e+00
ENST00000342245	3.8932e-10	1.2349e+00
ENST00000342245	3.8932e-10	1.2349e+00
ENST00000342245	3.8932e-10	1.2349e+00
ENST00000342245	3.8932e-10	1.2349e+00
ENST00000342245	3.8932e-10	1.2349e+00
ENST00000342245	3.8932e-10	1.2349e+00
ENST00000342245	3.8932e-10	1.2349e+00
ENST00000342245	3.8932e-10	1.2349e+00
ENST00000342245	3.8932e-10	1.2349e+00
ENST00000342245	3.8932e-10	1.2349e+00
ENST00000342245	3.8932e-10	1.2349e+00
ENST00000342245	3.8932e-10	1.2349e+00
ENST00000342245	3.8932e-10	1.2349e+00
ENST00000342245	3.8932e-10	1.2349e+00
ENST00000342245	3.8932e-10	1.2349e+00
ENST00000342245	3.8932e-10	1.2349e+00
ENST00000342245	3.8932e-10	1.2349e+00
ENST00000342245	3.8932e-10	1.2349e+00
ENST00000342245	3.8932e-10	1.2349e+00
ENST00000342245	3.8932e-10	1.2349e+00
ENST00000342245	3.8932e-10	1.2349e+00
ENST00000342245	3.8932e-10	1.2349e+00
ENST00000342245	3.8932e-10	1.2349e+00
ENST00000342245	3.8932e-10	1.2349e+00
ENST00000342245	3.8932e-10	1.2349e+00
ENST00000342245	3.8932e-10	1.2349e+00
ENST00000342245	3.8932e-10	1.2349e+00
ENST00000342245	3.8932e-10	1.2349e+00
ENST00000342245	3.8932e-10	1.2349e+00
ENST00000342245	3.8932e-10	1.2349e+00
ENST00000342245	3.8932e-10	1.2349e+00
ENST00000342245	3.8932e-10	1.2349e+00
ENST00000342245	3.8932e-10	1.2349e+00
ENST00000342245	3.8932e-10	1.2349e+00
ENST00000342245	3.8932e-10	1.2349e+00
ENST00000342245	3.8932e-10	1.2349e+00
ENST00000342245	3.8932e-10	1.2349e+00
ENST00000342245	3.8932e-10	1.2349e+00
ENST00000342245	3.8932e-10	1.2349e+00
ENST00000342245	3.8932e-10	1.2349e+00
ENST00000342245	3.8932e-10	1.2349e+00
ENST00000342245	3.8932e-10	1.2349e+00
ENST00000388918	6.5570e-25	-2.1465e+00
ENST00000388918	6.5570e-25	-2.1465e+00
ENST00000388918	6.5570e-25	-2.1465e+00
ENST00000388918	6.5570e-25	-2.1465e+00
ENST00000388918	6.5570e-25	-2.1465e+00
ENST00000355962	6.8998e-03	2.9681e+00
ENST00000355962	6.8998e-03	2.9681e+00
ENST00000355962	6.8998e-03	2.9681e+00
ENST00000368476	7.2964e-04	2.1139e+00
ENST00000368476	7.2964e-04	2.1139e+00
ENST00000368476	7.2964e-04	2.1139e+00
ENST00000373203	9.9858e-01	4.7775e+00
ENST00000373203	9.9858e-01	4.7775e+00
ENST00000373203	9.9858e-01	4.7775e+00
ENST00000373203	9.9858e-01	4.7775e+00
ENST00000373203	9.9858e-01	4.7775e+00
ENST00000373203	9.9858e-01	4.7775e+00
ENST00000373203	9.9858e-01	4.7775e+00
ENST00000373203	9.9858e-01	4.7775e+00
ENST00000373203	9.9858e-01	4.7775e+00
ENST00000373203	9.9858e-01	4.7775e+00
ENST00000373203	9.9858e-01	4.7775e+00
ENST00000373203	9.9858e-01	4.7775e+00
ENST00000373203	9.9858e-01	4.7775e+00
ENST00000373203	9.9858e-01	4.7775e+00
ENST00000373203	9.9858e-01	4.7775e+00
ENST00000373203	9.9858e-01	4.7775e+00
ENST00000373203	9.9858e-01	4.7775e+00
ENST00000373203	9.9858e-01	4.7775e+00
ENST00000373203	9.9858e-01	4.7775e+00
ENST00000357164	3.1030e-02	1.1377e+00
ENST00000391945	7.0654e-20	1.1008e+00
ENST00000391945	7.0654e-20	1.1008e+00
ENST00000391945	7.0654e-20	1.1008e+00
ENST00000391945	7.0654e-20	1.1008e+00
ENST00000391945	7.0654e-20	1.1008e+00
ENST00000391945	7.0654e-20	1.1008e+00
ENST00000391945	7.0654e-20	1.1008e+00
ENST00000391945	7.0654e-20	1.1008e+00
ENST00000211998	4.6788e-02	5.1404e+00
ENST00000323110	7.1321e-19	-5.9842e-01
ENST00000323110	7.1321e-19	-5.9842e-01
ENST00000323110	7.1321e-19	-5.9842e-01
ENST00000359426	8.3001e-01	4.7814e+00
ENST00000359426	8.3001e-01	4.7814e+00
ENST00000359426	8.3001e-01	4.7814e+00
ENST00000359426	8.3001e-01	4.7814e+00
ENST00000359426	8.3001e-01	4.7814e+00
ENST00000359426	8.3001e-01	4.7814e+00
ENST00000359426	8.3001e-01	4.7814e+00
ENST00000318388	5.5760e-03	2.0172e+00
ENST00000344887	9.6284e-02	2.3501e+00
ENST00000344887	9.6284e-02	2.3501e+00
ENST00000344887	9.6284e-02	2.3501e+00
ENST00000344887	9.6284e-02	2.3501e+00
ENST00000344887	9.6284e-02	2.3501e+00
ENST00000162749	9.9490e-01	3.9437e+00
ENST00000162749	9.9490e-01	3.9437e+00
ENST00000162749	9.9490e-01	3.9437e+00
ENST00000162749	9.9490e-01	3.9437e+00
ENST00000162749	9.9490e-01	3.9437e+00
ENST00000162749	9.9490e-01	3.9437e+00
ENST00000162749	9.9490e-01	3.9437e+00
ENST00000162749	9.9490e-01	3.9437e+00
ENST00000162749	9.9490e-01	3.9437e+00
ENST00000162749	9.9490e-01	3.9437e+00
ENST00000263980	7.9049e-01	4.2158e+00
ENST00000367535	4.0054e-07	2.7086e+00
ENST00000252029	1.2509e-04	1.8517e+00
ENST00000252029	1.2509e-04	1.8517e+00
ENST00000252029	1.2509e-04	1.8517e+00
ENST00000252029	1.2509e-04	1.8517e+00
ENST00000252029	1.2509e-04	1.8517e+00
ENST00000252029	1.2509e-04	1.8517e+00
ENST00000252029	1.2509e-04	1.8517e+00
ENST00000252029	1.2509e-04	1.8517e+00
ENST00000252029	1.2509e-04	1.8517e+00
ENST00000252029	1.2509e-04	1.8517e+00
ENST00000252029	1.2509e-04	1.8517e+00
ENST00000252029	1.2509e-04	1.8517e+00
ENST00000357936	3.7519e-08	1.8968e+00
ENST00000357936	3.7519e-08	1.8968e+00
ENST00000357936	3.7519e-08	1.8968e+00
ENST00000357936	3.7519e-08	1.8968e+00
ENST00000357936	3.7519e-08	1.8968e+00
ENST00000357936	3.7519e-08	1.8968e+00
ENST00000357936	3.7519e-08	1.8968e+00
ENST00000357936	3.7519e-08	1.8968e+00
ENST00000357936	3.7519e-08	1.8968e+00
ENST00000397163	3.5865e-19	1.7495e+00
ENST00000397163	3.5865e-19	1.7495e+00
ENST00000397163	3.5865e-19	1.7495e+00
ENST00000397163	3.5865e-19	1.7495e+00
ENST00000397163	3.5865e-19	1.7495e+00
ENST00000397163	3.5865e-19	1.7495e+00
ENST00000397163	3.5865e-19	1.7495e+00
ENST00000397163	3.5865e-19	1.7495e+00
ENST00000397163	3.5865e-19	1.7495e+00
ENST00000397163	3.5865e-19	1.7495e+00
ENST00000397163	3.5865e-19	1.7495e+00
ENST00000397163	3.5865e-19	1.7495e+00
ENST00000264595	4.2802e-06	1.4294e+00
ENST00000264595	4.2802e-06	1.4294e+00
ENST00000264595	4.2802e-06	1.4294e+00
ENST00000264595	4.2802e-06	1.4294e+00
ENST00000264595	4.2802e-06	1.4294e+00
ENST00000276390	9.9154e-01	4.5798e+00
ENST00000276390	9.9154e-01	4.5798e+00
ENST00000276390	9.9154e-01	4.5798e+00
ENST00000338702	9.9928e-01	4.2367e+00
ENST00000338702	9.9928e-01	4.2367e+00
ENST00000265723	2.2138e-07	4.8220e+00
ENST00000265723	2.2138e-07	4.8220e+00
ENST00000265723	2.2138e-07	4.8220e+00
ENST00000265723	2.2138e-07	4.8220e+00
ENST00000265723	2.2138e-07	4.8220e+00
ENST00000265723	2.2138e-07	4.8220e+00
ENST00000265723	2.2138e-07	4.8220e+00
ENST00000265723	2.2138e-07	4.8220e+00
ENST00000307503	1.2332e-07	1.4648e+00
ENST00000307503	1.2332e-07	1.4648e+00
ENST00000307503	1.2332e-07	1.4648e+00
ENST00000307503	1.2332e-07	1.4648e+00
ENST00000307503	1.2332e-07	1.4648e+00
ENST00000307503	1.2332e-07	1.4648e+00
ENST00000307503	1.2332e-07	1.4648e+00
ENST00000307503	1.2332e-07	1.4648e+00
ENST00000307503	1.2332e-07	1.4648e+00
ENST00000307503	1.2332e-07	1.4648e+00
ENST00000307503	1.2332e-07	1.4648e+00
ENST00000307503	1.2332e-07	1.4648e+00
ENST00000307503	1.2332e-07	1.4648e+00
ENST00000307503	1.2332e-07	1.4648e+00
ENST00000307503	1.2332e-07	1.4648e+00
ENST00000307503	1.2332e-07	1.4648e+00
ENST00000307503	1.2332e-07	1.4648e+00
ENST00000307503	1.2332e-07	1.4648e+00
ENST00000307503	1.2332e-07	1.4648e+00
ENST00000307503	1.2332e-07	1.4648e+00
ENST00000307503	1.2332e-07	1.4648e+00
ENST00000307503	1.2332e-07	1.4648e+00
ENST00000307503	1.2332e-07	1.4648e+00
ENST00000307503	1.2332e-07	1.4648e+00
ENST00000307503	1.2332e-07	1.4648e+00
ENST00000307503	1.2332e-07	1.4648e+00
ENST00000307503	1.2332e-07	1.4648e+00
ENST00000261205	6.0038e-01	3.3496e+00
ENST00000261205	6.0038e-01	3.3496e+00
ENST00000261205	6.0038e-01	3.3496e+00
ENST00000261205	6.0038e-01	3.3496e+00
ENST00000261205	6.0038e-01	3.3496e+00
ENST00000261205	6.0038e-01	3.3496e+00
ENST00000261205	6.0038e-01	3.3496e+00
ENST00000261205	6.0038e-01	3.3496e+00
ENST00000237289	9.9972e-01	4.9320e+00
ENST00000375190	2.6541e-03	1.0651e+00
ENST00000358487	9.9640e-01	5.2319e+00
ENST00000358487	9.9640e-01	5.2319e+00
ENST00000358487	9.9640e-01	5.2319e+00
ENST00000358487	9.9640e-01	5.2319e+00
ENST00000358487	9.9640e-01	5.2319e+00
ENST00000358487	9.9640e-01	5.2319e+00
ENST00000358487	9.9640e-01	5.2319e+00
ENST00000358487	9.9640e-01	5.2319e+00
ENST00000358487	9.9640e-01	5.2319e+00
ENST00000358487	9.9640e-01	5.2319e+00
ENST00000320393	4.3112e-09	1.1918e+00
ENST00000320393	4.3112e-09	1.1918e+00
ENST00000320393	4.3112e-09	1.1918e+00
ENST00000320393	4.3112e-09	1.1918e+00
ENST00000320393	4.3112e-09	1.1918e+00
ENST00000320393	4.3112e-09	1.1918e+00
ENST00000320393	4.3112e-09	1.1918e+00
ENST00000320393	4.3112e-09	1.1918e+00
ENST00000320393	4.3112e-09	1.1918e+00
ENST00000320393	4.3112e-09	1.1918e+00
ENST00000320393	4.3112e-09	1.1918e+00
ENST00000320393	4.3112e-09	1.1918e+00
ENST00000320393	4.3112e-09	1.1918e+00
ENST00000320393	4.3112e-09	1.1918e+00
ENST00000320393	4.3112e-09	1.1918e+00
ENST00000320393	4.3112e-09	1.1918e+00
ENST00000320393	4.3112e-09	1.1918e+00
ENST00000320393	4.3112e-09	1.1918e+00
ENST00000320393	4.3112e-09	1.1918e+00
ENST00000320393	4.3112e-09	1.1918e+00
ENST00000320393	4.3112e-09	1.1918e+00
ENST00000320393	4.3112e-09	1.1918e+00
ENST00000320393	4.3112e-09	1.1918e+00
ENST00000320393	4.3112e-09	1.1918e+00
ENST00000320393	4.3112e-09	1.1918e+00
ENST00000274813	1.7087e-22	4.0151e-01
ENST00000274813	1.7087e-22	4.0151e-01
ENST00000274813	1.7087e-22	4.0151e-01
ENST00000274813	1.7087e-22	4.0151e-01
ENST00000274813	1.7087e-22	4.0151e-01
ENST00000274813	1.7087e-22	4.0151e-01
ENST00000274813	1.7087e-22	4.0151e-01
ENST00000274813	1.7087e-22	4.0151e-01
ENST00000274813	1.7087e-22	4.0151e-01
ENST00000274813	1.7087e-22	4.0151e-01
ENST00000274813	1.7087e-22	4.0151e-01
ENST00000274813	1.7087e-22	4.0151e-01
ENST00000274813	1.7087e-22	4.0151e-01
ENST00000274813	1.7087e-22	4.0151e-01
ENST00000274813	1.7087e-22	4.0151e-01
ENST00000274813	1.7087e-22	4.0151e-01
ENST00000274813	1.7087e-22	4.0151e-01
ENST00000274813	1.7087e-22	4.0151e-01
ENST00000274813	1.7087e-22	4.0151e-01
ENST00000274813	1.7087e-22	4.0151e-01
ENST00000274813	1.7087e-22	4.0151e-01
ENST00000274813	1.7087e-22	4.0151e-01
ENST00000274813	1.7087e-22	4.0151e-01
ENST00000274813	1.7087e-22	4.0151e-01
ENST00000274813	1.7087e-22	4.0151e-01
ENST00000274813	1.7087e-22	4.0151e-01
ENST00000274813	1.7087e-22	4.0151e-01
ENST00000274813	1.7087e-22	4.0151e-01
ENST00000274813	1.7087e-22	4.0151e-01
ENST00000274813	1.7087e-22	4.0151e-01
ENST00000274813	1.7087e-22	4.0151e-01
ENST00000274813	1.7087e-22	4.0151e-01
ENST00000274813	1.7087e-22	4.0151e-01
ENST00000274813	1.7087e-22	4.0151e-01
ENST00000274813	1.7087e-22	4.0151e-01
ENST00000274813	1.7087e-22	4.0151e-01
ENST00000274813	1.7087e-22	4.0151e-01
ENST00000274813	1.7087e-22	4.0151e-01
ENST00000274813	1.7087e-22	4.0151e-01
ENST00000274813	1.7087e-22	4.0151e-01
ENST00000274813	1.7087e-22	4.0151e-01
ENST00000274813	1.7087e-22	4.0151e-01
ENST00000274813	1.7087e-22	4.0151e-01
ENST00000274813	1.7087e-22	4.0151e-01
ENST00000274813	1.7087e-22	4.0151e-01
ENST00000274813	1.7087e-22	4.0151e-01
ENST00000274813	1.7087e-22	4.0151e-01
ENST00000274813	1.7087e-22	4.0151e-01
ENST00000274813	1.7087e-22	4.0151e-01
ENST00000274813	1.7087e-22	4.0151e-01
ENST00000274813	1.7087e-22	4.0151e-01
ENST00000274813	1.7087e-22	4.0151e-01
ENST00000274813	1.7087e-22	4.0151e-01
ENST00000274813	1.7087e-22	4.0151e-01
ENST00000274813	1.7087e-22	4.0151e-01
ENST00000274813	1.7087e-22	4.0151e-01
ENST00000274813	1.7087e-22	4.0151e-01
ENST00000274813	1.7087e-22	4.0151e-01
ENST00000274813	1.7087e-22	4.0151e-01
ENST00000274813	1.7087e-22	4.0151e-01
ENST00000274813	1.7087e-22	4.0151e-01
ENST00000274813	1.7087e-22	4.0151e-01
ENST00000274813	1.7087e-22	4.0151e-01
ENST00000340855	9.9640e-01	3.7736e+00
ENST00000340855	9.9640e-01	3.7736e+00
ENST00000340855	9.9640e-01	3.7736e+00
ENST00000340855	9.9640e-01	3.7736e+00
ENST00000340855	9.9640e-01	3.7736e+00
ENST00000340855	9.9640e-01	3.7736e+00
ENST00000340855	9.9640e-01	3.7736e+00
ENST00000340855	9.9640e-01	3.7736e+00
ENST00000340855	9.9640e-01	3.7736e+00
ENST00000340855	9.9640e-01	3.7736e+00
ENST00000340855	9.9640e-01	3.7736e+00
ENST00000340855	9.9640e-01	3.7736e+00
ENST00000340855	9.9640e-01	3.7736e+00
ENST00000340855	9.9640e-01	3.7736e+00
ENST00000340855	9.9640e-01	3.7736e+00
ENST00000340855	9.9640e-01	3.7736e+00
ENST00000340855	9.9640e-01	3.7736e+00
ENST00000340855	9.9640e-01	3.7736e+00
ENST00000340855	9.9640e-01	3.7736e+00
ENST00000340855	9.9640e-01	3.7736e+00
ENST00000340855	9.9640e-01	3.7736e+00
ENST00000340855	9.9640e-01	3.7736e+00
ENST00000340855	9.9640e-01	3.7736e+00
ENST00000340855	9.9640e-01	3.7736e+00
ENST00000340855	9.9640e-01	3.7736e+00
ENST00000340855	9.9640e-01	3.7736e+00
ENST00000340855	9.9640e-01	3.7736e+00
ENST00000340855	9.9640e-01	3.7736e+00
ENST00000340855	9.9640e-01	3.7736e+00
ENST00000340855	9.9640e-01	3.7736e+00
ENST00000340855	9.9640e-01	3.7736e+00
ENST00000340855	9.9640e-01	3.7736e+00
ENST00000340855	9.9640e-01	3.7736e+00
ENST00000340855	9.9640e-01	3.7736e+00
ENST00000340855	9.9640e-01	3.7736e+00
ENST00000340855	9.9640e-01	3.7736e+00
ENST00000340855	9.9640e-01	3.7736e+00
ENST00000340855	9.9640e-01	3.7736e+00
ENST00000340855	9.9640e-01	3.7736e+00
ENST00000340855	9.9640e-01	3.7736e+00
ENST00000340855	9.9640e-01	3.7736e+00
ENST00000340855	9.9640e-01	3.7736e+00
ENST00000340855	9.9640e-01	3.7736e+00
ENST00000340855	9.9640e-01	3.7736e+00
ENST00000340855	9.9640e-01	3.7736e+00
ENST00000440486	1.6878e-03	3.8484e+00
ENST00000440486	1.6878e-03	3.8484e+00
ENST00000440486	1.6878e-03	3.8484e+00
ENST00000440486	1.6878e-03	3.8484e+00
ENST00000440486	1.6878e-03	3.8484e+00
ENST00000264033	6.0921e-04	4.1436e+00
ENST00000264033	6.0921e-04	4.1436e+00
ENST00000264033	6.0921e-04	4.1436e+00
ENST00000264033	6.0921e-04	4.1436e+00
ENST00000264033	6.0921e-04	4.1436e+00
ENST00000264033	6.0921e-04	4.1436e+00
ENST00000264033	6.0921e-04	4.1436e+00
ENST00000268379	2.8623e-06	2.1939e+00
ENST00000268379	2.8623e-06	2.1939e+00
ENST00000262093	5.3855e-04	2.8474e+00
ENST00000262093	5.3855e-04	2.8474e+00
ENST00000262093	5.3855e-04	2.8474e+00
ENST00000262093	5.3855e-04	2.8474e+00
ENST00000307944	2.3028e-02	1.6175e+00
ENST00000375128	7.8652e-05	1.6510e+00
ENST00000251413	1.2882e-01	3.2722e+00
ENST00000321612	6.5777e-28	-1.5884e+00
ENST00000321612	6.5777e-28	-1.5884e+00
ENST00000321612	6.5777e-28	-1.5884e+00
ENST00000321612	6.5777e-28	-1.5884e+00
ENST00000321612	6.5777e-28	-1.5884e+00
ENST00000321612	6.5777e-28	-1.5884e+00
ENST00000321612	6.5777e-28	-1.5884e+00
ENST00000321612	6.5777e-28	-1.5884e+00
ENST00000321612	6.5777e-28	-1.5884e+00
ENST00000321612	6.5777e-28	-1.5884e+00
ENST00000321612	6.5777e-28	-1.5884e+00
ENST00000321612	6.5777e-28	-1.5884e+00
ENST00000321612	6.5777e-28	-1.5884e+00
ENST00000321612	6.5777e-28	-1.5884e+00
ENST00000321612	6.5777e-28	-1.5884e+00
ENST00000321612	6.5777e-28	-1.5884e+00
ENST00000321612	6.5777e-28	-1.5884e+00
ENST00000321612	6.5777e-28	-1.5884e+00
ENST00000321612	6.5777e-28	-1.5884e+00
ENST00000321612	6.5777e-28	-1.5884e+00
ENST00000321612	6.5777e-28	-1.5884e+00
ENST00000321612	6.5777e-28	-1.5884e+00
ENST00000321612	6.5777e-28	-1.5884e+00
ENST00000321612	6.5777e-28	-1.5884e+00
ENST00000321612	6.5777e-28	-1.5884e+00
ENST00000321612	6.5777e-28	-1.5884e+00
ENST00000321612	6.5777e-28	-1.5884e+00
ENST00000321612	6.5777e-28	-1.5884e+00
ENST00000321612	6.5777e-28	-1.5884e+00
ENST00000321612	6.5777e-28	-1.5884e+00
