hgnc	rvis	rvis_percentile
PARK7	0.130520552	59.56870068
PARK7	0.130520552	59.56870068
SORT1	-0.027719267	48.32841395
SORT1	-0.027719267	48.32841395
MTERF1	NA	NA
MTERF1	NA	NA
SERPINI1	0.330611299	70.76682128
SERPINI1	0.330611299	70.76682128
SERPINI1	0.330611299	70.76682128
SERPINI1	0.330611299	70.76682128
SERPINI1	0.330611299	70.76682128
SERPINI1	0.330611299	70.76682128
SERPINI1	0.330611299	70.76682128
SERPINI1	0.330611299	70.76682128
SERPINI1	0.330611299	70.76682128
SERPINI1	0.330611299	70.76682128
POP1	-0.310143938	30.80537317
POP1	-0.310143938	30.80537317
POP1	-0.310143938	30.80537317
POP1	-0.310143938	30.80537317
TBX5	-0.105193419	42.88295886
TBX5	-0.105193419	42.88295886
TBX5	-0.105193419	42.88295886
MTR	-0.520866843	20.86018915
MTR	-0.520866843	20.86018915
MTR	-0.520866843	20.86018915
HSD17B10	-0.084510452	46.59763314
HSD17B10	-0.084510452	46.59763314
HSD17B10	-0.084510452	46.59763314
SIGMAR1	-0.136583908	40.83488946
SIGMAR1	-0.136583908	40.83488946
BARD1	-0.695339093	15.65568339
BARD1	-0.695339093	15.65568339
BARD1	-0.695339093	15.65568339
BARD1	-0.695339093	15.65568339
BARD1	-0.695339093	15.65568339
MGST2	0.193002761	63.42991386
CIB1	0.163635643	61.58062767
CIB1	0.163635643	61.58062767
SMO	-0.31669112	30.36564062
SMO	-0.31669112	30.36564062
MYD88	-0.308251704	30.91982411
MYD88	-0.308251704	30.91982411
CTRC	0.681290972	84.35034034
CTRC	0.681290972	84.35034034
CTRC	0.681290972	84.35034034
CTRC	0.681290972	84.35034034
MYOC	1.193662323	93.68110355
MYOC	1.193662323	93.68110355
MYOC	1.193662323	93.68110355
USB1	NA	NA
USB1	NA	NA
USB1	NA	NA
USB1	NA	NA
VKORC1	0.844696844	88.29588579
VKORC1	0.844696844	88.29588579
VKORC1	0.844696844	88.29588579
MGME1	NA	NA
GORASP1	0.362161292	72.30889705
TXNDC17	0.180975906	62.69501837
VPS25	-0.132835322	41.06981507
LXN	1.074954147	92.06071923
LXN	1.074954147	92.06071923
LXN	1.074954147	92.06071923
LXN	1.074954147	92.06071923
LXN	1.074954147	92.06071923
TMEM175	2.130639813	98.56032769
TINF2	-0.053957444	46.5032227
TINF2	-0.053957444	46.5032227
TINF2	-0.053957444	46.5032227
FAAP24	NA	NA
FAAP24	NA	NA
DHRS4	1.540032785	96.44599723
DHRS4	1.540032785	96.44599723
MED18	-0.11627782	42.14203964
POLR3C	-0.035215861	47.76820673
PDCD10	-0.09519008	43.71423408
WRAP53	0.100208871	57.32184808
BDH2	0.728001945	85.61532438
MRI1	0.709876111	85.21173423
MRI1	0.709876111	85.21173423
MRI1	0.709876111	85.21173423
MRI1	0.709876111	85.21173423
MECR	0.086779987	56.41226432
MECR	0.086779987	56.41226432
MECR	0.086779987	56.41226432
MECR	0.086779987	56.41226432
TUBB2B	0.054610377	54.20155412
TUBB2B	0.054610377	54.20155412
FICD	-0.534905957	20.37829046
RIOK2	0.752671185	86.15746039
ACAT2	-0.395569285	26.51045118
AMN	NA	NA
AMN	NA	NA
AMN	NA	NA
AMN	NA	NA
FANCD2	-0.483395132	22.41431239
FANCD2	-0.483395132	22.41431239
FANCD2	-0.483395132	22.41431239
FANCD2	-0.483395132	22.41431239
FANCD2	-0.483395132	22.41431239
FANCD2	-0.483395132	22.41431239
FANCD2	-0.483395132	22.41431239
FANCD2	-0.483395132	22.41431239
FANCD2	-0.483395132	22.41431239
FANCD2	-0.483395132	22.41431239
ITPA	0.323898168	70.38130233
ITPA	0.323898168	70.38130233
ITPA	0.323898168	70.38130233
HDAC8	-0.451849523	26.03550296
HDAC8	-0.451849523	26.03550296
PECR	0.829532502	87.98265165
ANGPTL4	0.226735611	65.18282031
ACE2	-0.029650871	49.85207101
FAM126A	0.332794446	70.83308234
FAM126A	0.332794446	70.83308234
YTHDF1	-0.42806336	24.8599482
REG4	0.576014144	81.17583278
TBL1XR1	-0.430090146	24.81175833
CHIA	1.340354686	95.06656226
CHIA	1.340354686	95.06656226
CHIA	1.340354686	95.06656226
CHIA	1.340354686	95.06656226
FTO	0.357630716	72.05590025
FTO	0.357630716	72.05590025
FTO	0.357630716	72.05590025
FTO	0.357630716	72.05590025
ROGDI	0.578194712	81.26016505
ROGDI	0.578194712	81.26016505
ROGDI	0.578194712	81.26016505
ROGDI	0.578194712	81.26016505
MAP1LC3B	0.359363702	72.21251732
EGLN1	-0.11331101	42.28660924
MCOLN1	-0.251243577	34.0461418
MCOLN1	-0.251243577	34.0461418
MCOLN1	-0.251243577	34.0461418
FGF23	-0.142677362	40.49153665
IL22	0.229866037	65.36353232
AICDA	-0.125338233	41.54569002
AICDA	-0.125338233	41.54569002
UBA5	-0.187819458	37.5880971
UBA5	-0.187819458	37.5880971
LHPP	0.190654974	63.26727306
KLC2	-0.88559205	11.01138486
ARL6	-0.05457809	46.45503283
ARL6	-0.05457809	46.45503283
INTS2	-1.214594209	6.415276188
SMG9	-0.442274896	24.22745618
ANAPC1	0.481030375	77.44714174
UNC93B1	NA	NA
UNC93B1	NA	NA
UNC93B1	NA	NA
UNC93B1	NA	NA
UNC93B1	NA	NA
ISCU	-0.065823479	45.81049334
OSBPL2	-0.467111291	23.01668574
ATG5	-0.107999068	42.67212819
ATG5	-0.107999068	42.67212819
ABCG8	0.766732554	86.48876574
ABCG8	0.766732554	86.48876574
ABCG8	0.766732554	86.48876574
ABCG8	0.766732554	86.48876574
ABCG8	0.766732554	86.48876574
ABCG8	0.766732554	86.48876574
ABCG8	0.766732554	86.48876574
ABCG8	0.766732554	86.48876574
ABCG8	0.766732554	86.48876574
ABCG5	1.389254114	95.45810493
ABCG5	1.389254114	95.45810493
ABCG5	1.389254114	95.45810493
ABCG5	1.389254114	95.45810493
ABCG5	1.389254114	95.45810493
ABCG5	1.389254114	95.45810493
ABCG5	1.389254114	95.45810493
MTIF3	0.150826215	60.86982712
SLC12A5	-1.861874059	2.349256069
SLC12A5	-1.861874059	2.349256069
TP63	-1.579534385	3.481717969
DPAGT1	-0.634093577	17.27606771
MMADHC	0.281721284	68.18866333
MMADHC	0.281721284	68.18866333
MMADHC	0.281721284	68.18866333
MMADHC	0.281721284	68.18866333
MMADHC	0.281721284	68.18866333
TPK1	-0.331525455	29.67291127
DNAJC5	-0.384166282	27.07065839
DNAJC5	-0.384166282	27.07065839
POFUT1	-0.37604473	27.45617734
POFUT1	-0.37604473	27.45617734
POFUT1	-0.37604473	27.45617734
POFUT1	-0.37604473	27.45617734
GSTO2	0.422461424	75.07981447
ZCCHC4	1.371288849	95.3617252
ZCCHC4	1.371288849	95.3617252
ZCCHC4	1.371288849	95.3617252
ZCCHC4	1.371288849	95.3617252
PIF1	1.456275716	96.01228842
PIF1	1.456275716	96.01228842
PIF1	1.456275716	96.01228842
STN1	NA	NA
STN1	NA	NA
STN1	NA	NA
STN1	NA	NA
STN1	NA	NA
STN1	NA	NA
TUT1	-0.124260909	41.61797482
SLA2	0.005557359	50.76802602
EXO5	NA	NA
EXO5	NA	NA
ZWILCH	0.215328279	64.58044696
AGO3	NA	NA
MRPL44	0.066474364	54.99066321
NHEJ1	-0.081759877	44.66598398
NHEJ1	-0.081759877	44.66598398
FKRP	NA	NA
FKRP	NA	NA
FKRP	NA	NA
NMNAT1	-0.159234776	39.29883742
NMNAT1	-0.159234776	39.29883742
NMNAT1	-0.159234776	39.29883742
PELI2	-0.22702777	35.34726824
XPO5	-0.951213556	9.776519487
FANCE	0.703779202	85.03704596
FANCE	0.703779202	85.03704596
FANCE	0.703779202	85.03704596
FANCE	0.703779202	85.03704596
FANCE	0.703779202	85.03704596
IL21R	-0.084105757	44.47924824
IL21R	-0.084105757	44.47924824
LRRC4	-0.844978521	11.84868381
ROBO2	-1.268414121	5.6984519
ROBO2	-1.268414121	5.6984519
ROBO2	-1.268414121	5.6984519
ROBO2	-1.268414121	5.6984519
ROBO2	-1.268414121	5.6984519
ROBO2	-1.268414121	5.6984519
ROBO2	-1.268414121	5.6984519
ROBO2	-1.268414121	5.6984519
ROBO2	-1.268414121	5.6984519
ROBO2	-1.268414121	5.6984519
ROBO2	-1.268414121	5.6984519
ROBO2	-1.268414121	5.6984519
ROBO2	-1.268414121	5.6984519
ROBO2	-1.268414121	5.6984519
GP6	0.906848585	89.31389675
SEPSECS	-0.396350797	26.47430878
SEPSECS	-0.396350797	26.47430878
SEPSECS	-0.396350797	26.47430878
RANGRF	-0.088474859	44.17806156
RANGRF	-0.088474859	44.17806156
MYO10	-0.297255199	31.32341425
MYO10	-0.297255199	31.32341425
MYO10	-0.297255199	31.32341425
MYO10	-0.297255199	31.32341425
MYO10	-0.297255199	31.32341425
BPIFA1	-0.250300612	34.10637913
ABCB6	0.411516899	74.58586832
ABCB6	0.411516899	74.58586832
ABCB6	0.411516899	74.58586832
ABCB6	0.411516899	74.58586832
ABCB6	0.411516899	74.58586832
ABCB6	0.411516899	74.58586832
SLC40A1	0.140200351	60.1289079
SLC40A1	0.140200351	60.1289079
SLC40A1	0.140200351	60.1289079
FGF20	0.287817905	68.56815854
FGF20	0.287817905	68.56815854
FGF20	0.287817905	68.56815854
NOP10	0.04180098	53.35823143
OSGEP	0.021332658	51.80410819
FANCF	0.155193314	61.12884766
FANCF	0.155193314	61.12884766
FANCF	0.155193314	61.12884766
FANCF	0.155193314	61.12884766
FANCF	0.155193314	61.12884766
FANCF	0.155193314	61.12884766
CYLD	-1.178339527	6.722486597
MIEF1	NA	NA
EXOSC3	0.566167877	80.86862237
MYO5C	-0.391899554	26.70923438
DIABLO	0.186906841	63.01427625
DIABLO	0.186906841	63.01427625
DDX21	-0.151117109	39.84699717
EIF2B3	0.420895505	75.01957713
EIF2B3	0.420895505	75.01957713
DLL4	-0.910429877	10.51743871
TLR8	-0.564942811	20.85798817
DUOX1	-0.068203504	45.65387627
ABCB10	-0.286542412	31.9257876
INPP5E	0.098024748	57.18330221
APOBEC3C	0.369823472	72.65224986
PHPT1	0.138016856	59.99638576
PHPT1	0.138016856	59.99638576
CYSLTR2	1.60923999	96.89175351
CYSLTR2	1.60923999	96.89175351
CYSLTR2	1.60923999	96.89175351
CYSLTR2	1.60923999	96.89175351
CYSLTR2	1.60923999	96.89175351
CYSLTR2	1.60923999	96.89175351
FARSB	-0.373078107	27.61279441
SIRT3	0.334359364	70.94753328
PDS5B	-2.057678715	1.807120053
ACER3	-0.025211478	48.58141076
ABCB8	0.148156983	60.62887778
TDP1	-0.040528288	47.36461659
TDP1	-0.040528288	47.36461659
TDP1	-0.040528288	47.36461659
POT1	-0.364017479	28.03445576
POT1	-0.364017479	28.03445576
POT1	-0.364017479	28.03445576
TBC1D23	-0.930736888	10.1198723
MED17	-1.094761048	7.728450093
MED17	-1.094761048	7.728450093
MED17	-1.094761048	7.728450093
FANCI	-0.691169706	15.78820553
FANCI	-0.691169706	15.78820553
FANCI	-0.691169706	15.78820553
FANCI	-0.691169706	15.78820553
FANCI	-0.691169706	15.78820553
FANCI	-0.691169706	15.78820553
FANCI	-0.691169706	15.78820553
FANCI	-0.691169706	15.78820553
FANCI	-0.691169706	15.78820553
FANCI	-0.691169706	15.78820553
THAP1	0.061324572	54.6292392
POLR3B	-1.672979324	3.023914222
POLR3B	-1.672979324	3.023914222
POLR3B	-1.672979324	3.023914222
POLR3B	-1.672979324	3.023914222
POLR3B	-1.672979324	3.023914222
ANO10	0.722521517	85.51894464
ANO10	0.722521517	85.51894464
ANO10	0.722521517	85.51894464
ANO10	0.722521517	85.51894464
ANO10	0.722521517	85.51894464
ANO10	0.722521517	85.51894464
ANO10	0.722521517	85.51894464
FANCL	0.803128456	87.35618336
FANCL	0.803128456	87.35618336
FANCL	0.803128456	87.35618336
FANCL	0.803128456	87.35618336
FANCL	0.803128456	87.35618336
FANCL	0.803128456	87.35618336
IRAK4	-0.30981484	30.84151557
IRAK4	-0.30981484	30.84151557
IRAK4	-0.30981484	30.84151557
IRAK4	-0.30981484	30.84151557
IRAK4	-0.30981484	30.84151557
NDUFB11	0.460567702	75.29585799
NDUFB11	0.460567702	75.29585799
NDUFB11	0.460567702	75.29585799
SDHAF2	0.10193609	57.43027528
SDHAF2	0.10193609	57.43027528
MRPL16	0.53305201	79.6518282
NHP2	0.168166345	61.82157701
NHP2	0.168166345	61.82157701
QPCTL	0.395276435	73.8630203
DPP3	-0.085832712	44.37684477
DPP3	-0.085832712	44.37684477
DPP3	-0.085832712	44.37684477
DPP3	-0.085832712	44.37684477
B3GNT2	-0.213437187	36.14842479
TLR7	-0.740224	15.82840237
TLR7	-0.740224	15.82840237
MAP3K20	NA	NA
ERAP1	0.353564942	71.85711704
ERAP1	0.353564942	71.85711704
ERAP1	0.353564942	71.85711704
ERAP1	0.353564942	71.85711704
TREM2	0.986840752	90.83790133
TREM2	0.986840752	90.83790133
AHSP	0.325464467	70.4837058
IL37	0.570699077	81.00716824
ADA2	NA	NA
ADA2	NA	NA
ADA2	NA	NA
ADA2	NA	NA
ADA2	NA	NA
HSPBP1	0.165818795	61.69507861
MAT2B	-0.171262023	38.5579182
IL1RAPL1	-1.12761381	8.875739645
IL1RAPL1	-1.12761381	8.875739645
IL1RAPL1	-1.12761381	8.875739645
AIPL1	0.472751539	77.12788386
AIPL1	0.472751539	77.12788386
AIPL1	0.472751539	77.12788386
AIPL1	0.472751539	77.12788386
ADAM22	-0.281392759	32.20287934
ADAM22	-0.281392759	32.20287934
PKD2L1	1.039169122	91.57279682
TBC1D7	0.277190566	67.94771399
TBC1D7	0.277190566	67.94771399
TBC1D7	0.277190566	67.94771399
TBC1D7	0.277190566	67.94771399
STK26	NA	NA
PCDH10	-2.129264681	1.650502982
LARS1	NA	NA
LARS1	NA	NA
LARS1	NA	NA
LARS1	NA	NA
LARS1	NA	NA
LARS1	NA	NA
LARS1	NA	NA
LARS1	NA	NA
LARS1	NA	NA
LARS1	NA	NA
LARS1	NA	NA
LARS1	NA	NA
IL36RN	0.695669406	84.79609662
IL36RN	0.695669406	84.79609662
MTRR	0.133162681	59.70724655
MTRR	0.133162681	59.70724655
MTRR	0.133162681	59.70724655
MTRR	0.133162681	59.70724655
MTRR	0.133162681	59.70724655
MTRR	0.133162681	59.70724655
MTRR	0.133162681	59.70724655
MTRR	0.133162681	59.70724655
MTRR	0.133162681	59.70724655
MTRR	0.133162681	59.70724655
MTRR	0.133162681	59.70724655
MTRR	0.133162681	59.70724655
GRHPR	0.04163831	53.32208903
GRHPR	0.04163831	53.32208903
GRHPR	0.04163831	53.32208903
GRHPR	0.04163831	53.32208903
GRHPR	0.04163831	53.32208903
GRHPR	0.04163831	53.32208903
GRHPR	0.04163831	53.32208903
GRHPR	0.04163831	53.32208903
CTSZ	-0.349645418	28.72116138
CTSZ	-0.349645418	28.72116138
CTSZ	-0.349645418	28.72116138
GABBR1	-1.170059822	6.788747666
NXF1	-1.325811928	5.174387085
B4GALT7	-0.462581059	23.25161135
B4GALT7	-0.462581059	23.25161135
B4GALT7	-0.462581059	23.25161135
HESX1	0.056794049	54.36419493
CTSF	-0.21125221	36.2749232
AASS	-0.588494675	18.78200108
AASS	-0.588494675	18.78200108
AASS	-0.588494675	18.78200108
AASS	-0.588494675	18.78200108
KL	0.095517544	57.03270887
KL	0.095517544	57.03270887
KL	0.095517544	57.03270887
KL	0.095517544	57.03270887
KL	0.095517544	57.03270887
KL	0.095517544	57.03270887
KL	0.095517544	57.03270887
KL	0.095517544	57.03270887
KL	0.095517544	57.03270887
MIOX	0.959651757	90.33190772
MIOX	0.959651757	90.33190772
TUBGCP4	-0.604103408	18.23384133
TUBGCP4	-0.604103408	18.23384133
TUBGCP4	-0.604103408	18.23384133
CHRNA9	1.238809922	94.13288356
FETUB	1.075564333	92.06674297
WARS2	0.227518047	65.24908138
WARS2	0.227518047	65.24908138
WARS2	0.227518047	65.24908138
PARP2	0.57428204	81.11559545
TBK1	-0.608633889	18.04108186
TBK1	-0.608633889	18.04108186
TBK1	-0.608633889	18.04108186
TBK1	-0.608633889	18.04108186
TBK1	-0.608633889	18.04108186
TBK1	-0.608633889	18.04108186
TBK1	-0.608633889	18.04108186
SEPTIN9	NA	NA
SEPTIN9	NA	NA
SEPTIN9	NA	NA
SEPTIN9	NA	NA
POLG2	0.484778649	77.57966388
POLG2	0.484778649	77.57966388
POLG2	0.484778649	77.57966388
POLG2	0.484778649	77.57966388
POLG2	0.484778649	77.57966388
POLG2	0.484778649	77.57966388
POLG2	0.484778649	77.57966388
LGALS13	0.642246958	83.19378351
SLC12A6	-2.082525455	1.734835251
SLC12A6	-2.082525455	1.734835251
NDUFA12	0.226118052	65.14065418
EIF2B4	-0.372296227	27.68507921
EIF2B4	-0.372296227	27.68507921
EIF2B4	-0.372296227	27.68507921
DMGDH	0.117386986	58.59285585
DMGDH	0.117386986	58.59285585
DMGDH	0.117386986	58.59285585
DMGDH	0.117386986	58.59285585
DMGDH	0.117386986	58.59285585
MAD2L2	-0.310437986	30.79934944
MUTYH	0.057251574	54.37021866
MUTYH	0.057251574	54.37021866
MUTYH	0.057251574	54.37021866
DAPK2	0.357630716	72.05590025
DAPK2	0.357630716	72.05590025
RABGEF1	-0.507723784	21.40834889
SLC25A13	-1.146786977	7.029697006
APPL1	-0.443838737	24.08891031
MAN1B1	-0.155810972	39.50966809
MAN1B1	-0.155810972	39.50966809
MAN1B1	-0.155810972	39.50966809
MAN1B1	-0.155810972	39.50966809
ACAD8	-0.441493293	24.28769351
ACAD8	-0.441493293	24.28769351
PRND	0.357013568	72.03180531
DSE	-0.178299821	38.13023312
DSE	-0.178299821	38.13023312
DSE	-0.178299821	38.13023312
DSE	-0.178299821	38.13023312
DSE	-0.178299821	38.13023312
DSE	-0.178299821	38.13023312
DSE	-0.178299821	38.13023312
DNPEP	-0.22031282	35.81109572
MCTS1	0.351142415	71.00591716
PADI1	0.665974239	83.85639419
PADI1	0.665974239	83.85639419
INO80	-1.955555264	2.114330462
FZD4	-0.471641583	22.87813987
FZD4	-0.471641583	22.87813987
FZD4	-0.471641583	22.87813987
PADI4	1.131801112	92.84982832
PADI4	1.131801112	92.84982832
PADI4	1.131801112	92.84982832
PADI4	1.131801112	92.84982832
NFU1	0.047733071	53.68953677
NDRG2	0.058195677	54.43647973
PROCR	0.249388866	66.39961448
PHF8	-1.7790025	3.402366864
PHF8	-1.7790025	3.402366864
DICER1	-2.026354804	1.879404855
DICER1	-2.026354804	1.879404855
DICER1	-2.026354804	1.879404855
DICER1	-2.026354804	1.879404855
DICER1	-2.026354804	1.879404855
DICER1	-2.026354804	1.879404855
EXO1	1.051977502	91.72941389
EXO1	1.051977502	91.72941389
EXO1	1.051977502	91.72941389
AURKC	-0.579890246	19.07114029
CAMK2A	-0.711573054	15.16776098
TRPC6	-1.353000782	4.939461478
TRPC6	-1.353000782	4.939461478
TRPC6	-1.353000782	4.939461478
HPSE	-0.059269785	46.15384615
POLH	0.532105995	79.5976146
POLH	0.532105995	79.5976146
POLH	0.532105995	79.5976146
POLH	0.532105995	79.5976146
CHKB	-0.388072036	26.87187519
CHKB	-0.388072036	26.87187519
BTRC	0.213926368	64.51418589
POFUT2	0.170968559	62.00831275
POFUT2	0.170968559	62.00831275
PADI2	0.55085008	80.21805915
FAN1	0.665047046	83.82025179
FAN1	0.665047046	83.82025179
FAN1	0.665047046	83.82025179
FAN1	0.665047046	83.82025179
FAN1	0.665047046	83.82025179
GSTK1	-0.142677362	40.49153665
MED16	-2.361431018	1.246912837
ARL2BP	0.238927786	65.90566833
YARS2	-0.603321593	18.29407867
YARS2	-0.603321593	18.29407867
SBDS	-0.236710367	34.84127462
MRPS16	0.143329969	60.32166737
MRPS16	0.143329969	60.32166737
MRPS16	0.143329969	60.32166737
MRPS16	0.143329969	60.32166737
MRPS16	0.143329969	60.32166737
MRPS16	0.143329969	60.32166737
HCN4	-1.123516079	7.348954882
HCN4	-1.123516079	7.348954882
HCN4	-1.123516079	7.348954882
HCN4	-1.123516079	7.348954882
HCN4	-1.123516079	7.348954882
DAAM1	-1.289900084	5.511716162
TELO2	1.552389951	96.5303295
TELO2	1.552389951	96.5303295
TELO2	1.552389951	96.5303295
TELO2	1.552389951	96.5303295
TELO2	1.552389951	96.5303295
TELO2	1.552389951	96.5303295
TELO2	1.552389951	96.5303295
MMACHC	1.27349483	94.47623637
MMACHC	1.27349483	94.47623637
MMACHC	1.27349483	94.47623637
CCL27	0.23064893	65.41172219
ANGPTL3	0.171750672	62.05047889
TNPO3	-1.789520273	2.572134209
GMPPB	-0.511472485	21.22161316
GMPPB	-0.511472485	21.22161316
WIF1	-0.160016487	39.27474249
PTGDR2	NA	NA
PUS1	-0.327936021	29.81748087
PUS1	-0.327936021	29.81748087
PUS1	-0.327936021	29.81748087
PUS1	-0.327936021	29.81748087
PUS1	-0.327936021	29.81748087
PSAT1	-0.144240912	40.36503825
PSAT1	-0.144240912	40.36503825
SLC12A7	-1.74873721	2.752846214
SLC12A7	-1.74873721	2.752846214
SLC12A7	-1.74873721	2.752846214
PARP3	1.365975803	95.3075116
KCNE2	0.131303055	59.62291428
KCNE2	0.131303055	59.62291428
KCNE2	0.131303055	59.62291428
DNMT3A	-1.956719104	2.108306729
NDUFB9	0.481197326	77.46521294
NDUFB9	0.481197326	77.46521294
NDUFB9	0.481197326	77.46521294
USH1C	-0.118329953	42.00349377
USH1C	-0.118329953	42.00349377
MORC2	-1.956719104	2.108306729
MORC2	-1.956719104	2.108306729
MORC2	-1.956719104	2.108306729
TLDC2	NA	NA
PXDNL	1.802924189	97.65676766
PXDNL	1.802924189	97.65676766
PXDNL	1.802924189	97.65676766
PXDNL	1.802924189	97.65676766
ILVBL	0.250627895	66.45985182
ILVBL	0.250627895	66.45985182
ILVBL	0.250627895	66.45985182
PRSS38	1.302082986	94.72923318
PRSS38	1.302082986	94.72923318
HFM1	-1.229964572	6.156255647
HFM1	-1.229964572	6.156255647
HFM1	-1.229964572	6.156255647
PRSS37	0.455577034	76.43515451
EME2	1.066501856	91.97638696
EME2	1.066501856	91.97638696
EME2	1.066501856	91.97638696
PSMB11	0.754236463	86.18155533
PSMB11	0.754236463	86.18155533
HTR3E	1.370506663	95.33763026
HTR3E	1.370506663	95.33763026
TUBAL3	1.052909224	91.74146136
ANKDD1B	NA	NA
ANKDD1B	NA	NA
ANKDD1B	NA	NA
ANKDD1B	NA	NA
LIPT2	NA	NA
LIPT2	NA	NA
A2ML1	2.247076871	98.8494669
A2ML1	2.247076871	98.8494669
A2ML1	2.247076871	98.8494669
A2ML1	2.247076871	98.8494669
A2ML1	2.247076871	98.8494669
A2ML1	2.247076871	98.8494669
A2ML1	2.247076871	98.8494669
A2ML1	2.247076871	98.8494669
A2ML1	2.247076871	98.8494669
A2ML1	2.247076871	98.8494669
A2ML1	2.247076871	98.8494669
A2ML1	2.247076871	98.8494669
A2ML1	2.247076871	98.8494669
A2ML1	2.247076871	98.8494669
A2ML1	2.247076871	98.8494669
A2ML1	2.247076871	98.8494669
A2ML1	2.247076871	98.8494669
A2ML1	2.247076871	98.8494669
A2ML1	2.247076871	98.8494669
A2ML1	2.247076871	98.8494669
A2ML1	2.247076871	98.8494669
A2ML1	2.247076871	98.8494669
A2ML1	2.247076871	98.8494669
A2ML1	2.247076871	98.8494669
A2ML1	2.247076871	98.8494669
A2ML1	2.247076871	98.8494669
A2ML1	2.247076871	98.8494669
A2ML1	2.247076871	98.8494669
A2ML1	2.247076871	98.8494669
A2ML1	2.247076871	98.8494669
A2ML1	2.247076871	98.8494669
A2ML1	2.247076871	98.8494669
A2ML1	2.247076871	98.8494669
A2ML1	2.247076871	98.8494669
A2ML1	2.247076871	98.8494669
A2ML1	2.247076871	98.8494669
A2ML1	2.247076871	98.8494669
A2ML1	2.247076871	98.8494669
A2ML1	2.247076871	98.8494669
A2ML1	2.247076871	98.8494669
A2ML1	2.247076871	98.8494669
A2ML1	2.247076871	98.8494669
A2ML1	2.247076871	98.8494669
A2ML1	2.247076871	98.8494669
A2ML1	2.247076871	98.8494669
A2ML1	2.247076871	98.8494669
A2ML1	2.247076871	98.8494669
A2ML1	2.247076871	98.8494669
A2ML1	2.247076871	98.8494669
A2ML1	2.247076871	98.8494669
A2ML1	2.247076871	98.8494669
A2ML1	2.247076871	98.8494669
A2ML1	2.247076871	98.8494669
A2ML1	2.247076871	98.8494669
A2ML1	2.247076871	98.8494669
A2ML1	2.247076871	98.8494669
A2ML1	2.247076871	98.8494669
A2ML1	2.247076871	98.8494669
C1QTNF9B	1.29023317	94.65092464
C1QTNF9B	1.29023317	94.65092464
MYO9A	-0.179935299	38.04590085
MYO9A	-0.179935299	38.04590085
MYO9A	-0.179935299	38.04590085
MYO9A	-0.179935299	38.04590085
MYO9A	-0.179935299	38.04590085
ZNF587B	1.178845324	93.45822541
DNASE2	-0.044896789	47.11764352
DNASE2	-0.044896789	47.11764352
DNASE2	-0.044896789	47.11764352
AIP	0.387780214	73.50159629
AIP	0.387780214	73.50159629
AIP	0.387780214	73.50159629
ARVCF	1.39959341	95.55448467
ARVCF	1.39959341	95.55448467
ARVCF	1.39959341	95.55448467
ARVCF	1.39959341	95.55448467
ARVCF	1.39959341	95.55448467
ARVCF	1.39959341	95.55448467
AP3B1	-0.222824123	35.63038371
AP3B1	-0.222824123	35.63038371
AP3B1	-0.222824123	35.63038371
AP3B1	-0.222824123	35.63038371
AP3B1	-0.222824123	35.63038371
CACNB4	-0.774836629	13.43292573
PIK3C2A	-1.111874412	7.487500753
PIK3R2	-1.093979454	7.734473827
PLOD2	-0.181265725	37.96759231
PLOD2	-0.181265725	37.96759231
PLOD2	-0.181265725	37.96759231
PLOD2	-0.181265725	37.96759231
PLOD2	-0.181265725	37.96759231
PLOD2	-0.181265725	37.96759231
FAAH	-0.529593417	20.546955
FAAH	-0.529593417	20.546955
FAAH	-0.529593417	20.546955
FAAH	-0.529593417	20.546955
CHL1	-0.461699631	23.29980122
CHL1	-0.461699631	23.29980122
CHL1	-0.461699631	23.29980122
CHL1	-0.461699631	23.29980122
CHL1	-0.461699631	23.29980122
CHL1	-0.461699631	23.29980122
CHL1	-0.461699631	23.29980122
CHL1	-0.461699631	23.29980122
CHL1	-0.461699631	23.29980122
CHL1	-0.461699631	23.29980122
CHL1	-0.461699631	23.29980122
CHL1	-0.461699631	23.29980122
CACNA1A	-2.115321913	1.680621649
CACNA1A	-2.115321913	1.680621649
CACNA1A	-2.115321913	1.680621649
CACNA1A	-2.115321913	1.680621649
CACNA1A	-2.115321913	1.680621649
CACNA1A	-2.115321913	1.680621649
CACNA1A	-2.115321913	1.680621649
CACNA1A	-2.115321913	1.680621649
CACNA1A	-2.115321913	1.680621649
CACNA1A	-2.115321913	1.680621649
CACNA1A	-2.115321913	1.680621649
CACNA1A	-2.115321913	1.680621649
CACNA1A	-2.115321913	1.680621649
CACNA1A	-2.115321913	1.680621649
CACNA1A	-2.115321913	1.680621649
CACNA1A	-2.115321913	1.680621649
CACNA1A	-2.115321913	1.680621649
CACNA1A	-2.115321913	1.680621649
CACNA1A	-2.115321913	1.680621649
CACNA1A	-2.115321913	1.680621649
CACNA1A	-2.115321913	1.680621649
CACNA1A	-2.115321913	1.680621649
CACNA1A	-2.115321913	1.680621649
CACNA1A	-2.115321913	1.680621649
GABRP	0.237198046	65.755075
GABRP	0.237198046	65.755075
CCL22	0.11927612	58.76754412
PEX7	-0.385728038	26.99234986
WNT10B	-0.254830738	33.81121619
PIK3C2B	-0.81241068	12.57755557
MAN2B1	0.988714602	90.86199627
MAN2B1	0.988714602	90.86199627
MAN2B1	0.988714602	90.86199627
MAN2B1	0.988714602	90.86199627
MAN2B1	0.988714602	90.86199627
