enst_id	pli	mis_z
ENST00000309851	2.0641e-03	1.5431e+00
ENST00000309851	2.0641e-03	1.5431e+00
ENST00000309851	2.0641e-03	1.5431e+00
ENST00000288398	2.3685e-04	2.1195e+00
ENST00000205402	9.5142e-03	3.4205e+00
ENST00000205402	9.5142e-03	3.4205e+00
ENST00000532917	1.7120e-05	1.0008e+00
ENST00000328916	6.7654e-04	3.2766e+00
ENST00000328916	6.7654e-04	3.2766e+00
ENST00000328916	6.7654e-04	3.2766e+00
ENST00000328916	6.7654e-04	3.2766e+00
ENST00000328916	6.7654e-04	3.2766e+00
ENST00000379059	1.0000e+00	7.0365e+00
ENST00000379059	1.0000e+00	7.0365e+00
ENST00000379059	1.0000e+00	7.0365e+00
ENST00000379059	1.0000e+00	7.0365e+00
ENST00000379059	1.0000e+00	7.0365e+00
ENST00000371826	2.5099e-01	1.8696e+00
ENST00000371826	2.5099e-01	1.8696e+00
ENST00000374391	1.2059e-06	3.3773e+00
ENST00000225474	3.8046e-01	2.1822e+00
ENST00000225474	3.8046e-01	2.1822e+00
ENST00000228740	2.9568e-08	2.9650e+00
ENST00000228740	2.9568e-08	2.9650e+00
ENST00000428956	1.5416e-11	1.3512e-01
ENST00000435363	8.3464e-01	3.4147e+00
ENST00000397299	8.1582e-05	1.6670e+00
ENST00000397299	8.1582e-05	1.6670e+00
ENST00000302979	3.6357e-01	1.5718e+00
ENST00000216341	3.6674e-14	-1.7056e+00
ENST00000216341	3.6674e-14	-1.7056e+00
ENST00000304625	NA	3.8409e-01
ENST00000302262	2.8174e-18	1.6573e+00
ENST00000302262	2.8174e-18	1.6573e+00
ENST00000302262	2.8174e-18	1.6573e+00
ENST00000302262	2.8174e-18	1.6573e+00
ENST00000302262	2.8174e-18	1.6573e+00
ENST00000302262	2.8174e-18	1.6573e+00
ENST00000302262	2.8174e-18	1.6573e+00
ENST00000302262	2.8174e-18	1.6573e+00
ENST00000302262	2.8174e-18	1.6573e+00
ENST00000302262	2.8174e-18	1.6573e+00
ENST00000302262	2.8174e-18	1.6573e+00
ENST00000302262	2.8174e-18	1.6573e+00
ENST00000302262	2.8174e-18	1.6573e+00
ENST00000302262	2.8174e-18	1.6573e+00
ENST00000302262	2.8174e-18	1.6573e+00
ENST00000302262	2.8174e-18	1.6573e+00
ENST00000302262	2.8174e-18	1.6573e+00
ENST00000302262	2.8174e-18	1.6573e+00
ENST00000246792	4.6630e-03	1.3674e+00
ENST00000246792	4.6630e-03	1.3674e+00
ENST00000246792	4.6630e-03	1.3674e+00
ENST00000246792	4.6630e-03	1.3674e+00
ENST00000246792	4.6630e-03	1.3674e+00
ENST00000246792	4.6630e-03	1.3674e+00
ENST00000304218	1.8608e-01	-6.7151e+00
ENST00000280346	2.2998e-08	2.1400e+00
ENST00000280346	2.2998e-08	2.1400e+00
ENST00000371270	1.9759e-22	-1.8539e+00
ENST00000371270	1.9759e-22	-1.8539e+00
ENST00000288135	9.8087e-01	5.2994e+00
ENST00000288135	9.8087e-01	5.2994e+00
ENST00000288135	9.8087e-01	5.2994e+00
ENST00000288135	9.8087e-01	5.2994e+00
ENST00000368786	3.1627e-02	2.3073e+00
ENST00000368786	3.1627e-02	2.3073e+00
ENST00000368786	3.1627e-02	2.3073e+00
ENST00000368786	3.1627e-02	2.3073e+00
ENST00000368786	3.1627e-02	2.3073e+00
ENST00000378720	5.3945e-07	1.1159e+00
ENST00000264637	3.2748e-01	3.6439e+00
ENST00000324460	7.7341e-01	3.6107e+00
ENST00000324460	7.7341e-01	3.6107e+00
ENST00000269582	5.0065e-03	1.4050e+00
ENST00000426263	9.9410e-01	3.9005e+00
ENST00000426263	9.9410e-01	3.9005e+00
ENST00000426263	9.9410e-01	3.9005e+00
ENST00000426263	9.9410e-01	3.9005e+00
ENST00000426263	9.9410e-01	3.9005e+00
ENST00000075120	1.0333e-02	2.7248e+00
ENST00000232607	1.0510e-04	1.7768e+00
ENST00000216962	1.4144e-14	2.1419e+00
ENST00000164139	2.0330e-13	2.2154e+00
ENST00000164139	2.0330e-13	2.2154e+00
ENST00000164139	2.0330e-13	2.2154e+00
ENST00000164139	2.0330e-13	2.2154e+00
ENST00000164139	2.0330e-13	2.2154e+00
ENST00000370841	1.7725e-12	9.1619e-01
ENST00000370841	1.7725e-12	9.1619e-01
ENST00000447712	9.9969e-01	5.3396e+00
ENST00000447712	9.9969e-01	5.3396e+00
ENST00000423485	9.9086e-01	6.7477e+00
ENST00000423485	9.9086e-01	6.7477e+00
ENST00000423485	9.9086e-01	6.7477e+00
ENST00000423485	9.9086e-01	6.7477e+00
ENST00000423485	9.9086e-01	6.7477e+00
ENST00000423485	9.9086e-01	6.7477e+00
ENST00000393562	9.7158e-01	3.7083e+00
ENST00000393562	9.7158e-01	3.7083e+00
ENST00000393562	9.7158e-01	3.7083e+00
ENST00000395324	7.2359e-04	2.1104e+00
ENST00000393955	1.3834e-02	4.6356e+00
ENST00000393955	1.3834e-02	4.6356e+00
ENST00000393955	1.3834e-02	4.6356e+00
ENST00000393955	1.3834e-02	4.6356e+00
ENST00000393955	1.3834e-02	4.6356e+00
ENST00000393955	1.3834e-02	4.6356e+00
ENST00000393955	1.3834e-02	4.6356e+00
ENST00000393955	1.3834e-02	4.6356e+00
ENST00000301141	5.4010e-09	8.9412e-01
ENST00000301141	5.4010e-09	8.9412e-01
ENST00000396402	1.7022e-05	1.9868e+00
ENST00000396402	1.7022e-05	1.9868e+00
ENST00000396402	1.7022e-05	1.9868e+00
ENST00000396402	1.7022e-05	1.9868e+00
ENST00000396402	1.7022e-05	1.9868e+00
ENST00000200676	1.1892e-23	-6.1165e-01
ENST00000200676	1.1892e-23	-6.1165e-01
ENST00000200676	1.1892e-23	-6.1165e-01
ENST00000200676	1.1892e-23	-6.1165e-01
ENST00000200676	1.1892e-23	-6.1165e-01
ENST00000200676	1.1892e-23	-6.1165e-01
ENST00000200676	1.1892e-23	-6.1165e-01
ENST00000200676	1.1892e-23	-6.1165e-01
ENST00000200676	1.1892e-23	-6.1165e-01
ENST00000200676	1.1892e-23	-6.1165e-01
ENST00000200676	1.1892e-23	-6.1165e-01
ENST00000200676	1.1892e-23	-6.1165e-01
ENST00000200676	1.1892e-23	-6.1165e-01
ENST00000200676	1.1892e-23	-6.1165e-01
ENST00000260682	1.2709e-10	-2.9364e+00
ENST00000260682	1.2709e-10	-2.9364e+00
ENST00000504156	2.3839e-06	2.5396e+00
ENST00000504156	2.3839e-06	2.5396e+00
ENST00000504156	2.3839e-06	2.5396e+00
ENST00000504156	2.3839e-06	2.5396e+00
ENST00000504156	2.3839e-06	2.5396e+00
ENST00000504156	2.3839e-06	2.5396e+00
ENST00000504156	2.3839e-06	2.5396e+00
ENST00000504156	2.3839e-06	2.5396e+00
ENST00000504156	2.3839e-06	2.5396e+00
ENST00000367797	5.9190e-15	5.1161e+00
ENST00000367797	5.9190e-15	5.1161e+00
ENST00000367797	5.9190e-15	5.1161e+00
ENST00000367797	5.9190e-15	5.1161e+00
ENST00000367797	5.9190e-15	5.1161e+00
ENST00000367797	5.9190e-15	5.1161e+00
ENST00000367797	5.9190e-15	5.1161e+00
ENST00000367797	5.9190e-15	5.1161e+00
ENST00000367797	5.9190e-15	5.1161e+00
ENST00000367797	5.9190e-15	5.1161e+00
ENST00000367797	5.9190e-15	5.1161e+00
ENST00000367797	5.9190e-15	5.1161e+00
ENST00000367797	5.9190e-15	5.1161e+00
ENST00000268125	1.1303e-05	1.3332e+00
ENST00000268125	1.1303e-05	1.3332e+00
ENST00000291009	6.8286e-04	3.1797e-01
ENST00000291009	6.8286e-04	3.1797e-01
ENST00000271450	2.0054e-06	6.7477e-01
ENST00000368115	3.0826e-05	7.2006e-01
ENST00000368115	3.0826e-05	7.2006e-01
ENST00000368115	3.0826e-05	7.2006e-01
ENST00000264908	6.5152e-12	6.0328e-01
ENST00000264908	6.5152e-12	6.0328e-01
ENST00000264908	6.5152e-12	6.0328e-01
ENST00000274306	2.0457e-06	1.8317e-01
ENST00000269980	9.8243e-09	1.4400e+00
ENST00000269980	9.8243e-09	1.4400e+00
ENST00000269980	9.8243e-09	1.4400e+00
ENST00000269980	9.8243e-09	1.4400e+00
ENST00000269980	9.8243e-09	1.4400e+00
ENST00000269980	9.8243e-09	1.4400e+00
ENST00000269980	9.8243e-09	1.4400e+00
ENST00000290866	1.0344e-37	9.7837e-01
ENST00000290866	1.0344e-37	9.7837e-01
ENST00000290866	1.0344e-37	9.7837e-01
ENST00000290866	1.0344e-37	9.7837e-01
ENST00000290866	1.0344e-37	9.7837e-01
ENST00000290866	1.0344e-37	9.7837e-01
ENST00000290866	1.0344e-37	9.7837e-01
ENST00000290866	1.0344e-37	9.7837e-01
ENST00000290866	1.0344e-37	9.7837e-01
ENST00000290866	1.0344e-37	9.7837e-01
ENST00000290866	1.0344e-37	9.7837e-01
ENST00000290866	1.0344e-37	9.7837e-01
ENST00000290866	1.0344e-37	9.7837e-01
ENST00000290866	1.0344e-37	9.7837e-01
ENST00000290866	1.0344e-37	9.7837e-01
ENST00000355349	4.2385e-16	5.0472e+00
ENST00000355349	4.2385e-16	5.0472e+00
ENST00000355349	4.2385e-16	5.0472e+00
ENST00000355349	4.2385e-16	5.0472e+00
ENST00000358208	9.9691e-01	4.3438e+00
ENST00000244137	1.4633e-14	5.2717e-01
ENST00000244137	1.4633e-14	5.2717e-01
ENST00000244137	1.4633e-14	5.2717e-01
ENST00000244137	1.4633e-14	5.2717e-01
ENST00000244137	1.4633e-14	5.2717e-01
ENST00000244137	1.4633e-14	5.2717e-01
ENST00000244137	1.4633e-14	5.2717e-01
ENST00000244137	1.4633e-14	5.2717e-01
ENST00000244137	1.4633e-14	5.2717e-01
ENST00000244137	1.4633e-14	5.2717e-01
ENST00000244137	1.4633e-14	5.2717e-01
ENST00000244137	1.4633e-14	5.2717e-01
ENST00000244137	1.4633e-14	5.2717e-01
ENST00000392132	9.9999e-01	5.7913e+00
ENST00000242576	1.7247e-03	1.9957e+00
ENST00000242576	1.7247e-03	1.9957e+00
ENST00000366425	5.1249e-01	1.3265e+00
ENST00000366425	5.1249e-01	1.3265e+00
ENST00000003084	2.1735e-58	-3.1397e+00
ENST00000003084	2.1735e-58	-3.1397e+00
ENST00000003084	2.1735e-58	-3.1397e+00
ENST00000003084	2.1735e-58	-3.1397e+00
ENST00000003084	2.1735e-58	-3.1397e+00
ENST00000003084	2.1735e-58	-3.1397e+00
ENST00000003084	2.1735e-58	-3.1397e+00
ENST00000309311	9.9995e-01	4.8778e+00
ENST00000309311	9.9995e-01	4.8778e+00
ENST00000309311	9.9995e-01	4.8778e+00
ENST00000263413	5.8646e-22	1.5934e+00
ENST00000263413	5.8646e-22	1.5934e+00
ENST00000263413	5.8646e-22	1.5934e+00
ENST00000263413	5.8646e-22	1.5934e+00
ENST00000263413	5.8646e-22	1.5934e+00
ENST00000263413	5.8646e-22	1.5934e+00
ENST00000263413	5.8646e-22	1.5934e+00
ENST00000263413	5.8646e-22	1.5934e+00
ENST00000263413	5.8646e-22	1.5934e+00
ENST00000263413	5.8646e-22	1.5934e+00
ENST00000263413	5.8646e-22	1.5934e+00
ENST00000263413	5.8646e-22	1.5934e+00
ENST00000263413	5.8646e-22	1.5934e+00
ENST00000263413	5.8646e-22	1.5934e+00
ENST00000263413	5.8646e-22	1.5934e+00
ENST00000263413	5.8646e-22	1.5934e+00
ENST00000263413	5.8646e-22	1.5934e+00
ENST00000263413	5.8646e-22	1.5934e+00
ENST00000218758	7.8651e-02	2.2515e+00
ENST00000218758	7.8651e-02	2.2515e+00
ENST00000218758	7.8651e-02	2.2515e+00
ENST00000218758	7.8651e-02	2.2515e+00
ENST00000218758	7.8651e-02	2.2515e+00
ENST00000218758	7.8651e-02	2.2515e+00
ENST00000409155	5.6185e-05	2.0010e+00
ENST00000409155	5.6185e-05	2.0010e+00
ENST00000334047	1.8872e-02	2.0706e+00
ENST00000334047	1.8872e-02	2.0706e+00
ENST00000334047	1.8872e-02	2.0706e+00
ENST00000334047	1.8872e-02	2.0706e+00
ENST00000334047	1.8872e-02	2.0706e+00
ENST00000376630	3.6773e-02	2.8025e+00
ENST00000323076	5.5261e-01	4.1922e+00
ENST00000355899	9.8844e-01	3.9797e+00
ENST00000557943	2.9217e-03	2.6616e+00
ENST00000557943	2.9217e-03	2.6616e+00
ENST00000557943	2.9217e-03	2.6616e+00
ENST00000323997	1.5718e-19	-9.5523e-01
ENST00000323997	1.5718e-19	-9.5523e-01
ENST00000323997	1.5718e-19	-9.5523e-01
ENST00000298223	5.4816e-06	5.5566e-01
ENST00000298223	5.4816e-06	5.5566e-01
ENST00000222390	9.9947e-01	5.8246e+00
ENST00000222390	9.9947e-01	5.8246e+00
ENST00000264382	3.9353e-60	1.1773e+00
ENST00000264382	3.9353e-60	1.1773e+00
ENST00000264382	3.9353e-60	1.1773e+00
ENST00000362072	7.4709e-01	3.2347e+00
ENST00000362072	7.4709e-01	3.2347e+00
ENST00000351829	6.6621e-07	1.1901e+00
ENST00000372330	1.8869e-17	6.3105e-01
ENST00000372330	1.8869e-17	6.3105e-01
ENST00000372330	1.8869e-17	6.3105e-01
ENST00000216223	2.9095e-01	3.2624e+00
ENST00000216223	2.9095e-01	3.2624e+00
ENST00000023897	9.1489e-01	3.6547e+00
ENST00000023897	9.1489e-01	3.6547e+00
ENST00000023897	9.1489e-01	3.6547e+00
ENST00000023897	9.1489e-01	3.6547e+00
ENST00000023897	9.1489e-01	3.6547e+00
ENST00000264161	8.5360e-06	2.9577e+00
ENST00000518237	3.3013e-06	1.3272e+00
ENST00000228476	6.2271e-22	-1.1282e+00
ENST00000228476	6.2271e-22	-1.1282e+00
ENST00000228476	6.2271e-22	-1.1282e+00
ENST00000228476	6.2271e-22	-1.1282e+00
ENST00000310706	8.9926e-04	3.3626e+00
ENST00000310706	8.9926e-04	3.3626e+00
ENST00000249075	5.2420e-01	1.9575e+00
ENST00000011292	2.6567e-11	6.0147e-01
ENST00000011292	2.6567e-11	6.0147e-01
ENST00000011292	2.6567e-11	6.0147e-01
ENST00000011292	2.6567e-11	6.0147e-01
ENST00000011292	2.6567e-11	6.0147e-01
ENST00000011292	2.6567e-11	6.0147e-01
ENST00000282957	2.6104e-22	-9.5856e-01
ENST00000311223	9.9570e-01	3.7191e+00
ENST00000300060	3.7492e-09	3.6416e+00
ENST00000300060	3.7492e-09	3.6416e+00
ENST00000249071	9.6627e-01	3.0064e+00
ENST00000370418	8.6973e-08	1.3445e+00
ENST00000367739	1.5503e-02	2.4602e+00
ENST00000367739	1.5503e-02	2.4602e+00
ENST00000367739	1.5503e-02	2.4602e+00
ENST00000379731	3.7435e-02	2.3820e+00
ENST00000336375	4.1178e-17	-3.8431e-01
ENST00000337147	1.7989e-01	4.0096e+00
ENST00000337385	3.3960e-03	-6.3407e-01
ENST00000337385	3.3960e-03	-6.3407e-01
ENST00000337385	3.3960e-03	-6.3407e-01
ENST00000538922	9.0496e-01	4.1922e+00
ENST00000296522	1.4357e-05	9.2977e-01
ENST00000296522	1.4357e-05	9.2977e-01
ENST00000296522	1.4357e-05	9.2977e-01
ENST00000602142	9.9993e-01	6.2174e+00
ENST00000602142	9.9993e-01	6.2174e+00
ENST00000381524	9.5413e-10	1.1314e+00
ENST00000381524	9.5413e-10	1.1314e+00
ENST00000381524	9.5413e-10	1.1314e+00
ENST00000358170	6.6540e-07	2.0849e+00
ENST00000292427	8.2450e-07	-1.5619e+00
ENST00000292427	8.2450e-07	-1.5619e+00
ENST00000292427	8.2450e-07	-1.5619e+00
ENST00000292427	8.2450e-07	-1.5619e+00
ENST00000320623	1.1867e-09	1.1349e-01
ENST00000563588	3.8581e-03	2.7632e+00
ENST00000368167	3.2556e-18	-9.9979e-01
ENST00000368171	1.8805e-06	1.5788e+00
ENST00000368171	1.8805e-06	1.5788e+00
ENST00000330377	1.3899e-02	5.9596e-01
ENST00000330377	1.3899e-02	5.9596e-01
ENST00000330377	1.3899e-02	5.9596e-01
ENST00000330377	1.3899e-02	5.9596e-01
ENST00000330377	1.3899e-02	5.9596e-01
ENST00000330377	1.3899e-02	5.9596e-01
ENST00000330377	1.3899e-02	5.9596e-01
ENST00000330377	1.3899e-02	5.9596e-01
ENST00000330377	1.3899e-02	5.9596e-01
ENST00000330377	1.3899e-02	5.9596e-01
ENST00000264914	7.0009e-09	1.3345e+00
ENST00000264914	7.0009e-09	1.3345e+00
ENST00000264914	7.0009e-09	1.3345e+00
ENST00000264914	7.0009e-09	1.3345e+00
ENST00000264914	7.0009e-09	1.3345e+00
ENST00000264914	7.0009e-09	1.3345e+00
ENST00000409900	3.0508e-02	3.1128e+00
ENST00000290349	6.2783e-05	4.6015e-01
ENST00000242592	2.8026e-06	1.7355e+00
ENST00000242592	2.8026e-06	1.7355e+00
ENST00000242592	2.8026e-06	1.7355e+00
ENST00000263735	1.2844e-07	1.0599e+00
ENST00000263735	1.2844e-07	1.0599e+00
ENST00000263735	1.2844e-07	1.0599e+00
ENST00000263735	1.2844e-07	1.0599e+00
ENST00000263735	1.2844e-07	1.0599e+00
ENST00000263735	1.2844e-07	1.0599e+00
ENST00000333360	7.9058e-10	2.1963e+00
ENST00000333360	7.9058e-10	2.1963e+00
ENST00000539276	9.9945e-01	5.6228e+00
ENST00000539276	9.9945e-01	5.6228e+00
ENST00000539276	9.9945e-01	5.6228e+00
ENST00000539276	9.9945e-01	5.6228e+00
ENST00000539276	9.9945e-01	5.6228e+00
ENST00000539276	9.9945e-01	5.6228e+00
ENST00000309881	1.0857e-60	-4.2818e+00
ENST00000303115	3.7630e-07	1.4276e+00
ENST00000303115	3.7630e-07	1.4276e+00
ENST00000303115	3.7630e-07	1.4276e+00
ENST00000303115	3.7630e-07	1.4276e+00
ENST00000303115	3.7630e-07	1.4276e+00
ENST00000396398	1.7703e-11	5.0973e-01
ENST00000396398	1.7703e-11	5.0973e-01
ENST00000370508	1.1573e-03	2.7270e+00
ENST00000270139	3.2501e-12	7.5495e-01
ENST00000270139	3.2501e-12	7.5495e-01
ENST00000270139	3.2501e-12	7.5495e-01
ENST00000262865	1.6514e-14	5.5062e-01
ENST00000262865	1.6514e-14	5.5062e-01
ENST00000262865	1.6514e-14	5.5062e-01
ENST00000262865	1.6514e-14	5.5062e-01
ENST00000262865	1.6514e-14	5.5062e-01
ENST00000262865	1.6514e-14	5.5062e-01
ENST00000413366	3.6770e-01	4.5227e+00
ENST00000342245	3.8932e-10	1.2349e+00
ENST00000342245	3.8932e-10	1.2349e+00
ENST00000342245	3.8932e-10	1.2349e+00
ENST00000342245	3.8932e-10	1.2349e+00
ENST00000342245	3.8932e-10	1.2349e+00
ENST00000342245	3.8932e-10	1.2349e+00
ENST00000342245	3.8932e-10	1.2349e+00
ENST00000342245	3.8932e-10	1.2349e+00
ENST00000342245	3.8932e-10	1.2349e+00
ENST00000342245	3.8932e-10	1.2349e+00
ENST00000263126	2.2341e-17	-9.1579e-01
ENST00000263126	2.2341e-17	-9.1579e-01
ENST00000388918	6.5570e-25	-2.1465e+00
ENST00000388918	6.5570e-25	-2.1465e+00
ENST00000388918	6.5570e-25	-2.1465e+00
ENST00000295006	3.5190e-22	1.1487e+00
ENST00000295006	3.5190e-22	1.1487e+00
ENST00000309660	9.9953e-01	4.5852e+00
ENST00000309660	9.9953e-01	4.5852e+00
ENST00000355962	6.8998e-03	2.9681e+00
ENST00000355962	6.8998e-03	2.9681e+00
ENST00000368476	7.2964e-04	2.1139e+00
ENST00000368476	7.2964e-04	2.1139e+00
ENST00000368476	7.2964e-04	2.1139e+00
ENST00000368476	7.2964e-04	2.1139e+00
ENST00000368476	7.2964e-04	2.1139e+00
ENST00000373203	9.9858e-01	4.7775e+00
ENST00000373203	9.9858e-01	4.7775e+00
ENST00000373203	9.9858e-01	4.7775e+00
ENST00000373203	9.9858e-01	4.7775e+00
ENST00000373203	9.9858e-01	4.7775e+00
ENST00000373203	9.9858e-01	4.7775e+00
ENST00000373203	9.9858e-01	4.7775e+00
ENST00000373203	9.9858e-01	4.7775e+00
ENST00000357164	3.1030e-02	1.1377e+00
ENST00000254301	2.3207e-05	6.0195e-01
ENST00000282397	9.9983e-01	6.5745e+00
ENST00000251535	1.4397e-15	1.3641e+00
ENST00000251535	1.4397e-15	1.3641e+00
ENST00000391945	7.0654e-20	1.1008e+00
ENST00000391945	7.0654e-20	1.1008e+00
ENST00000391945	7.0654e-20	1.1008e+00
ENST00000448864	8.9535e-01	2.5060e+00
ENST00000448864	8.9535e-01	2.5060e+00
ENST00000307719	1.3571e-10	-1.1133e+00
ENST00000307719	1.3571e-10	-1.1133e+00
ENST00000409930	2.4098e-01	1.8401e+00
ENST00000283249	1.6277e-22	3.9373e-01
ENST00000283249	1.6277e-22	3.9373e-01
ENST00000283249	1.6277e-22	3.9373e-01
ENST00000283249	1.6277e-22	3.9373e-01
ENST00000334828	2.5841e-07	-4.7294e-02
ENST00000263274	4.2142e-03	4.6051e+00
ENST00000263274	4.2142e-03	4.6051e+00
ENST00000263274	4.2142e-03	4.6051e+00
ENST00000263274	4.2142e-03	4.6051e+00
ENST00000263274	4.2142e-03	4.6051e+00
ENST00000263274	4.2142e-03	4.6051e+00
ENST00000263274	4.2142e-03	4.6051e+00
ENST00000263274	4.2142e-03	4.6051e+00
ENST00000263274	4.2142e-03	4.6051e+00
ENST00000263274	4.2142e-03	4.6051e+00
ENST00000323110	7.1321e-19	-5.9842e-01
ENST00000323110	7.1321e-19	-5.9842e-01
ENST00000323110	7.1321e-19	-5.9842e-01
ENST00000323110	7.1321e-19	-5.9842e-01
ENST00000323110	7.1321e-19	-5.9842e-01
ENST00000323110	7.1321e-19	-5.9842e-01
ENST00000323110	7.1321e-19	-5.9842e-01
ENST00000323110	7.1321e-19	-5.9842e-01
ENST00000323110	7.1321e-19	-5.9842e-01
ENST00000323110	7.1321e-19	-5.9842e-01
ENST00000323110	7.1321e-19	-5.9842e-01
ENST00000323110	7.1321e-19	-5.9842e-01
ENST00000323110	7.1321e-19	-5.9842e-01
ENST00000222139	1.0100e-02	2.7162e+00
ENST00000222139	1.0100e-02	2.7162e+00
ENST00000222139	1.0100e-02	2.7162e+00
ENST00000222139	1.0100e-02	2.7162e+00
ENST00000222139	1.0100e-02	2.7162e+00
ENST00000222139	1.0100e-02	2.7162e+00
ENST00000318388	5.5760e-03	2.0172e+00
ENST00000318388	5.5760e-03	2.0172e+00
ENST00000344887	9.6284e-02	2.3501e+00
ENST00000162749	9.9490e-01	3.9437e+00
ENST00000400380	7.5307e-05	2.5515e+00
ENST00000285398	3.4312e-11	2.6806e+00
ENST00000360937	6.7236e-08	1.6789e+00
ENST00000360937	6.7236e-08	1.6789e+00
ENST00000372080	1.5380e-06	1.9599e+00
ENST00000372080	1.5380e-06	1.9599e+00
ENST00000372080	1.5380e-06	1.9599e+00
ENST00000372080	1.5380e-06	1.9599e+00
ENST00000372080	1.5380e-06	1.9599e+00
ENST00000372080	1.5380e-06	1.9599e+00
ENST00000367535	4.0054e-07	2.7086e+00
ENST00000256759	9.8014e-01	3.5222e+00
ENST00000256759	9.8014e-01	3.5222e+00
ENST00000252029	1.2509e-04	1.8517e+00
ENST00000252029	1.2509e-04	1.8517e+00
ENST00000252029	1.2509e-04	1.8517e+00
ENST00000252029	1.2509e-04	1.8517e+00
ENST00000252029	1.2509e-04	1.8517e+00
ENST00000252029	1.2509e-04	1.8517e+00
ENST00000252029	1.2509e-04	1.8517e+00
ENST00000252029	1.2509e-04	1.8517e+00
ENST00000252029	1.2509e-04	1.8517e+00
ENST00000252029	1.2509e-04	1.8517e+00
ENST00000252029	1.2509e-04	1.8517e+00
ENST00000257264	2.3229e-17	-9.0558e-01
ENST00000257264	2.3229e-17	-9.0558e-01
ENST00000257264	2.3229e-17	-9.0558e-01
ENST00000257264	2.3229e-17	-9.0558e-01
ENST00000257264	2.3229e-17	-9.0558e-01
ENST00000257264	2.3229e-17	-9.0558e-01
ENST00000257264	2.3229e-17	-9.0558e-01
ENST00000215838	1.0478e-06	-2.1212e+00
ENST00000215838	1.0478e-06	-2.1212e+00
ENST00000215838	1.0478e-06	-2.1212e+00
ENST00000215838	1.0478e-06	-2.1212e+00
ENST00000215838	1.0478e-06	-2.1212e+00
ENST00000215838	1.0478e-06	-2.1212e+00
ENST00000215838	1.0478e-06	-2.1212e+00
ENST00000215838	1.0478e-06	-2.1212e+00
ENST00000215838	1.0478e-06	-2.1212e+00
ENST00000215838	1.0478e-06	-2.1212e+00
ENST00000215838	1.0478e-06	-2.1212e+00
ENST00000215838	1.0478e-06	-2.1212e+00
ENST00000215838	1.0478e-06	-2.1212e+00
ENST00000215838	1.0478e-06	-2.1212e+00
ENST00000215838	1.0478e-06	-2.1212e+00
ENST00000215838	1.0478e-06	-2.1212e+00
ENST00000257549	1.3923e-04	1.3791e+00
ENST00000257549	1.3923e-04	1.3791e+00
ENST00000262262	5.6888e-07	6.9761e-01
ENST00000262262	5.6888e-07	6.9761e-01
ENST00000262262	5.6888e-07	6.9761e-01
ENST00000262262	5.6888e-07	6.9761e-01
ENST00000262262	5.6888e-07	6.9761e-01
ENST00000376259	5.0201e-01	3.2158e+00
ENST00000216200	8.6602e-02	1.0970e+00
ENST00000216200	8.6602e-02	1.0970e+00
ENST00000265081	7.4413e-31	5.9432e-01
ENST00000265081	7.4413e-31	5.9432e-01
ENST00000265081	7.4413e-31	5.9432e-01
ENST00000265081	7.4413e-31	5.9432e-01
ENST00000398598	3.4206e-18	5.8662e-01
ENST00000398598	3.4206e-18	5.8662e-01
ENST00000356798	4.3213e-03	5.2932e+00
ENST00000268296	1.3665e-15	3.3916e+00
ENST00000268296	1.3665e-15	3.3916e+00
ENST00000357936	3.7519e-08	1.8968e+00
ENST00000357936	3.7519e-08	1.8968e+00
ENST00000357936	3.7519e-08	1.8968e+00
ENST00000357936	3.7519e-08	1.8968e+00
ENST00000357936	3.7519e-08	1.8968e+00
ENST00000357936	3.7519e-08	1.8968e+00
ENST00000357936	3.7519e-08	1.8968e+00
ENST00000164227	9.8871e-01	3.4060e+00
ENST00000397163	3.5865e-19	1.7495e+00
ENST00000397163	3.5865e-19	1.7495e+00
ENST00000397163	3.5865e-19	1.7495e+00
ENST00000397163	3.5865e-19	1.7495e+00
ENST00000264595	4.2802e-06	1.4294e+00
ENST00000264595	4.2802e-06	1.4294e+00
ENST00000338702	9.9928e-01	4.2367e+00
ENST00000338702	9.9928e-01	4.2367e+00
ENST00000265723	2.2138e-07	4.8220e+00
ENST00000265723	2.2138e-07	4.8220e+00
ENST00000265723	2.2138e-07	4.8220e+00
ENST00000265723	2.2138e-07	4.8220e+00
ENST00000307503	1.2332e-07	1.4648e+00
ENST00000307503	1.2332e-07	1.4648e+00
ENST00000307503	1.2332e-07	1.4648e+00
ENST00000307503	1.2332e-07	1.4648e+00
ENST00000307503	1.2332e-07	1.4648e+00
ENST00000307503	1.2332e-07	1.4648e+00
ENST00000307503	1.2332e-07	1.4648e+00
ENST00000307503	1.2332e-07	1.4648e+00
ENST00000307503	1.2332e-07	1.4648e+00
ENST00000307503	1.2332e-07	1.4648e+00
ENST00000237289	9.9972e-01	4.9320e+00
ENST00000237289	9.9972e-01	4.9320e+00
ENST00000237289	9.9972e-01	4.9320e+00
ENST00000237289	9.9972e-01	4.9320e+00
ENST00000257770	2.2881e-11	8.7712e-01
ENST00000257770	2.2881e-11	8.7712e-01
ENST00000257770	2.2881e-11	8.7712e-01
ENST00000301149	5.5506e-03	2.0151e+00
ENST00000301149	5.5506e-03	2.0151e+00
ENST00000301149	5.5506e-03	2.0151e+00
ENST00000375190	2.6541e-03	1.0651e+00
ENST00000375190	2.6541e-03	1.0651e+00
ENST00000358487	9.9640e-01	5.2319e+00
